Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,12/16/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Rwanda,RWA,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.000883372,0.00162579,0.0117636,0.0671765,0.0628315,0.240672,0.292785,0.356918,0.430854,0.556041,0.556041,2.11539,4.5,7.7,8,7,8.02385,9,10.6,18,20,21.7676,21.7676,21.7676,
South Asia,SAS,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8.55E-05,0.000167242,0.000858965,0.020147488,0.040903549,0.060390721,0.1177141,0.227646408,0.432235926,0.664542603,1.466648092,1.846657022,2.190077896,2.555642816,2.992240522,3.983817302,4.426259689,5.166866096,7.219739697,9.410017029,11.53115812,13.76061886,19.05930188,16.22347276,20.23984464,30.09918349,30.07748512,,
Saudi Arabia,SAU,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0109561,0.0267327,0.052099,0.10143,0.493585,2.21069,4.68105,6.38471,8.00158,10.2345,12.705,19.4596,30,36,38,41,47.5,54,60.5,64.7137,69.6162,74.8793,82.12,93.31,95.7247,
Sudan,SDN,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0.00123182,0.00480507,0.00879458,0.025785,0.140185,0.439478,0.538472,0.791562,1.29204,1.29204,8.66,8.66,8.66,16.7,17.46,21,22.7,24.64,26.61,14.1,30.8703,30.8703,30.8703,
Senegal,SEN,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.000692848,0.0112382,0.0273474,0.0798714,0.311091,0.403967,0.983794,1.00645,2.10144,4.38602,4.78668,5.61174,6.89,7.12,7.5,8,9.8,10.8,13.1,17.7,27,25.6648,46,46,46,
Singapore,SGP,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.161504,0.471368,0.763278,1.1852,2.87342,8.34996,13.4716,19.5908,24.1554,36,41.6704,47,53.8379,62,61,59,69.9,69,69,71,71,72,80.9021,79.0292,79.013,84.4523,84.4495,88.1656,88.9493,
Solomon Islands,SLB,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.0248719,0.268684,0.391923,0.508293,0.494541,0.481297,0.468552,0.50192,0.55561,0.649673,0.844308,1.64635,2,3,4,5,6,6.9974,8,9,10.0005,11.0009,11.9242,11.9242,11.9242,
Sierra Leone,SLE,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.00250612,0.00498783,0.0148051,0.0484907,0.118254,0.160264,0.176199,0.190173,0.203008,0.215392,0.227669,0.239835,0.25,0.26,0.58,0.9,2.5,4,6.0573,6.34442,11.7732,9,9,9,
El Salvador,SLV,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0863896,0.256961,0.425254,0.845429,1.1774,1.5,1.9,2.5,3.2,4.2,5.5,6.11,10.08,12.11,15.9,18.9,20.3214,23.1093,24.7617,26.8026,28.9971,33.8207,33.8207,33.8207,
San Marino,SMR,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1.36213,1.42808,1.41855,1.40856,42.8033,48.7995,50.3417,50.8348,50.0035,50.5663,50.2596,50.2087,50.3648,54.52,54.21,54.21,49.6,49.6,49.6,49.6,49.6,49.6,60.1823,60.1823,60.1823,
Somalia,SOM,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.00150955,0.00294871,0.00716442,0.0139104,0.02,0.0790392,0.115614,0.376198,1.05345,1.07733,1.10022,1.12224,1.14269,1.16061,1.16061,1.25,1.3767,1.5,1.63,1.76,1.88,2.00405,2.00405,2.00405,
Serbia,SRB,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.5,26.3,27.2,33.15,35.6,38.1,40.9,42.2,48.1,53.4504,62.0751,65.317,67.0568,70.3308,73.3607,77.4168,
Sub-Saharan Africa (excluding high income),SSA,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000958777,0.002798723,0.008169275,0.017809925,0.048820941,0.068420085,0.128180133,0.229856775,0.351815041,0.488009197,0.6254735,0.809348445,1.081641131,1.471660182,1.993486988,2.561683964,3.456831456,4.098426875,4.784302718,6.887964779,8.357965828,10.24804626,12.3234457,15.01456921,20.70548506,19.29714376,25.37611508,25.08598551,,
South Sudan,SSD,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.82997,4.51615,5.5,6.67973,7.97743,7.97743,7.97743,
Sub-Saharan Africa,SSF,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00095669,0.002792714,0.008151952,0.01777263,0.048720079,0.068735723,0.128979397,0.23445443,0.360339336,0.500951442,0.640984265,0.827155129,1.101907213,1.494455109,2.017442669,2.587676491,3.486585251,4.129092796,4.814206411,6.922719109,8.399254427,10.28656827,12.36421746,15.05674791,20.74592629,19.34122079,25.41533657,25.12839791,,
Small states,SST,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.005250466,0.021046663,0.046388667,0.14065469,0.347113675,0.721496048,1.254446345,2.250252516,3.179059853,5.006704627,6.67943802,9.04125574,10.52943463,12.24874459,13.70773594,15.30691908,17.36448773,20.00567301,22.48517702,25.97173501,30.21939929,32.950205,37.19520846,40.77178354,43.93602142,46.56835149,52.79654324,53.5226549,,
Sao Tome and Principe,STP,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,0.295847,0.363203,4.63852,6.31092,7.58067,10.1618,13.3229,13.7595,14.182,14.5905,15.48,16.41,18.75,20.1612,21.5724,23,24.41,25.82,28,29.9312,29.9312,29.9312,
Suriname,SUR,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.114721,0.226306,1.00309,1.67015,1.89187,2.50641,3.06445,4.16157,4.71988,6.07605,6.40309,9.49963,14.11,21.06,31.36,31.59,32,34.6812,37.4,40.08,42.7638,45.4,48.9452,48.9452,48.9452,
Slovak Republic,SVK,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.127829,0.31851,0.52321,0.78329,1.17338,2.68981,5.43776,9.4268,12.5283,40.14,43.04,52.89,55.19,56.08,61.8,66.05,70,75.71,74.44,76.71,77.8826,79.98,77.6347,80.4759,81.6257,80.6603,82.8537,
Slovenia,SVN,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.409792,1.07157,2.89899,5.07227,7.59192,10.1046,12.6109,15.1103,30.1759,27.8389,31.8548,40.81,46.81,54.01,56.74,58,64,70,67.34,68.35,72.6756,71.59,73.0987,75.4985,78.8854,79.75,83.1084,
Sweden,SWE,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.584192,1.16052,1.49787,1.71636,3.41281,5.09802,9.0436,23.7279,33.4675,41.4328,45.6877,51.7657,70.57,79.13,83.89,84.83,87.76,82.01,90,91,90,92.77,93.18,94.7836,92.52,90.6102,89.6509,95.5101,92.1417,94.4934,
Eswatini,SWZ,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.00103175,0.050399,0.088546,0.0960996,0.470718,0.926192,1.28159,1.8162,2.43707,3.22869,3.69696,3.69654,4.1,6.85,8.94,11.04,18.13,20.7818,24.7,26.175,25.643,28.5735,47,47,47,
Sint Maarten (Dutch part),SXM,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.651474,1.28296,2.52618,6.22905,7.39563,11.0151,14.3042,14.5925,24.2721,25.4133,34.952,38.38,40.44,40.44,41,43.164,47.076,50.4,51.2547,54.2596,56.5147,58.7698,58.7698,58.7698,
Syrian Arab Republic,SYR,Individuals using the Internet (% of population),IT.NET.USER.ZS,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326078,0.0636873,0.124295,0.181699,0.353759,2.0931,3.39797,4.32159,5.64811,7.83255,11.5,14,17.3,20.7,22.5,24.3001,26.2,28.09,29.9798,31.8696,34.2534,34.2534,34.2534,
Turks and Caicos Islands,TCA,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0.000658168,0.0042685,0.0123217,0.0357071,0.0459341,0.16607,0.320309,0.36092,0.399258,0.581046,0.847225,1.19,1.5,1.7,1.9,2.1,2.5,2.9,3.5,5,6.5,6.5,6.5,
East Asia & Pacific (IDA & IBRD countries),TEA,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.81E-06,2.38E-05,0.000885967,0.003683587,0.011989826,0.033627573,0.095319159,0.327357612,0.863200257,1.869116215,2.812996046,4.460742647,5.827509533,6.959856174,8.409483911,10.2851664,14.56555838,19.51378068,24.08592849,29.34051305,32.80669905,36.52923592,39.71649031,42.0618627,44.29046889,48.72884176,51.16874066,52.87793438,,
Europe & Central Asia (IDA & IBRD countries),TEC,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000473445,0.004952621,0.019031932,0.067388172,0.140295458,0.299905625,0.537300638,1.022982208,1.533552613,2.501012491,3.603858371,6.602095913,9.036641879,12.68045138,14.93072468,17.84309617,23.06808378,26.65027011,30.42741605,38.13634458,42.55531167,50.10621736,53.77650321,57.83270131,59.67191529,63.51474559,67.37070884,70.74319203,,
Togo,TGO,Individuals using the Internet (% of population),IT.NET.USER.ZS,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109291,0.211139,0.305584,0.590363,0.8,0.9,1,1.2,1.5,1.8,2,2.2,2.4,2.6,3,3.5,4,4.5,5.7,7.12,11.31,12.3602,12.3602,12.3602,
Thailand,THA,Individuals using the Internet (% of population),IT.NET.USER.ZS,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.22E-05,0.000343725,0.013581,0.0386143,0.0748253,0.115472,0.360522,1.09122,2.42624,3.68904,5.55633,7.53125,9.29903,10.6773,15.026,17.1607,20.03,18.2,20.1,22.4,23.6699,26.46,28.94,34.89,39.3161,47.505,52.8919,56.8175,66.6524,
Tajikistan,TJK,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,0.0327919,0.0485996,0.0512591,0.0554628,0.0645838,0.0774799,0.29869,3.77241,7.19762,8.78,10.07,11.55,13.03,14.51,16,17.49,18.98,20.47,21.96,21.96,21.96,
Turkmenistan,TKM,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,0.0450208,0.133282,0.17521,0.302132,0.425183,0.754054,0.997257,1.31957,1.40636,1.75,1.95,3,5,7.1958,9.6,12.2,14.9968,17.9903,21.251,21.251,21.251,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.002302535,0.009963175,0.021827205,0.044412983,0.106546488,0.313942766,0.603902403,1.237921631,2.063242106,3.903543765,5.646851941,8.88549227,11.31021589,14.44287108,16.67996241,20.88392868,23.90483294,26.68353227,31.27745362,34.97616509,39.69996303,43.38965468,46.41458028,48.93587879,54.85715355,57.52465215,63.25988064,64.36330244,,
Timor-Leste,TLS,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0.0990318,0.5,1,1.5,2,3,4,7,11,17.5,23,25.2462,27.4927,27.4927,27.4927,
Middle East & North Africa (IDA & IBRD countries),TMN,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.000242285,0.00199199,0.011247573,0.026429885,0.078113988,0.166167932,0.431232812,0.857976148,1.150888629,2.830498,4.069928596,7.533918041,8.537188395,9.911408287,11.86851303,15.014675,17.69373258,20.64499734,22.91213573,25.96443165,29.71909709,34.70991897,43.04918286,42.99069551,50.98323834,54.38236993,,
Tonga,TON,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.123231,0.163793,0.510866,0.765134,1.01797,2.4344,2.82537,2.9073,2.98582,3.95237,4.90778,5.85394,7.17987,8.11077,10,16,25,30,32.754,35.9544,38.6513,39.95,41.2487,41.2487,41.2487,
South Asia (IDA & IBRD),TSA,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8.55E-05,0.000167242,0.000858965,0.020147488,0.040903549,0.060390721,0.1177141,0.227646408,0.432235926,0.664542603,1.466648092,1.846657022,2.190077896,2.555642816,2.992240522,3.983817302,4.426259689,5.166866096,7.219739697,9.410017029,11.53115812,13.76061886,19.05930188,16.22347276,20.23984464,30.09918349,30.07748512,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00095669,0.002792714,0.008151952,0.01777263,0.048720079,0.068735723,0.128979397,0.23445443,0.360339336,0.500951442,0.640984265,0.827155129,1.101907213,1.494455109,2.017442669,2.587676491,3.486585251,4.129092796,4.814206411,6.922719109,8.399254427,10.28656827,12.36421746,15.05674791,20.74592629,19.34122079,25.41533657,25.12839791,,
Trinidad and Tobago,TTO,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.15815,0.393081,1.17317,2.72483,5.81425,7.72141,15.3846,21.9987,25.9718,27.0243,28.9767,30.0037,32.3,34.8,44.3,48.5,55.2,59.5162,63.8,65.1,69.1985,73.2969,77.3261,77.3261,77.3261,
Tunisia,TUN,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.00737954,0.011192,0.0276154,0.043657,0.107941,1.60249,2.75074,4.29797,5.25289,6.49085,8.52882,9.65509,12.9864,17.1,27.53,34.07,36.8,39.1,41.4416,43.8,46.16,46.5,49.6,64.1908,64.1908,66.7,
Turkey,TUR,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.00845773,0.0498692,0.0816912,0.192725,0.473695,0.698805,2.29212,3.76169,5.18948,11.38,12.33,14.58,15.46,18.24,28.63,34.37,36.4,39.82,43.0657,45.13,46.25,51.04,53.745,58.3477,64.6846,71.0428,73.9767,
Tuvalu,TUV,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,5.24164,5.24164,5.24164,5.24164,5.24164,5.24164,,10,15,20,25,30,35,37,39.2,42.7,46.0092,49.3183,49.3183,49.3183,
Tanzania,TZA,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.00162215,0.00790028,0.00924413,0.0751309,0.117194,0.1713,0.222484,0.676963,0.877575,1.1,1.3,1.6,1.9,2.4,2.9,3.2,3.95,4.4,7,20,13,25,25,25,
Uganda,UGA,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.00286347,0.00462595,0.0103193,0.0652895,0.105544,0.163714,0.237945,0.384094,0.46485,0.719971,1.74221,2.52936,3.67197,7.9,9.78,12.5,13.0135,14.1,15.5,16.9,17.8349,21.8762,23.7065,23.7065,23.7065,
Ukraine,UKR,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.00077697,0.0136412,0.043084,0.0985804,0.198822,0.301076,0.405385,0.716184,1.23876,1.87389,3.14813,3.48948,3.74976,4.50612,6.55,11,17.9,23.3,28.7083,35.27,40.9541,46.236,48.8846,53,58.8895,58.8895,58.8895,
Upper middle income,UMC,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00066992,0.002439636,0.007528661,0.019371076,0.050192106,0.118552271,0.25315438,0.566870214,1.197803273,2.373042344,3.484052895,5.655909498,7.413735623,9.212909759,10.75031782,13.14277319,17.51559105,22.0602554,26.58238367,31.87983657,35.93532557,40.31104906,43.46676639,46.18727958,50.15191665,52.91073519,56.66819754,58.27142373,,
Uruguay,URY,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0624744,0.310129,1.84747,3.36324,6.98707,9.97277,10.5391,11.1214,11.4195,15.9371,17.0631,20.0882,29.4,34,39.3,41.8,46.4,51.4047,54.4538,57.69,61.46,64.5708,66.4,68.2797,68.2797,76.9496,
United States,USA,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.784729,1.16319,1.7242,2.27167,4.86278,9.23709,16.4194,21.6164,30.0932,35.8487,43.0792,49.0808,58.7854,61.6971,64.7583,67.9681,68.9312,75,74,71,71.69,69.7295,74.7,71.4,73,74.5542,85.5444,87.2661,87.2661,87.2661,
Uzbekistan,UZB,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.00152709,0.00428507,0.0105369,0.0207544,0.0306883,0.484347,0.597568,1.08194,1.9126,2.59373,3.34351,6.38832,7.4906,9.08011,11.9,15.9,18.6,23.6,26.8,35.5,42.8,46.7913,52.3051,52.3051,52.3051,
St. Vincent and the Grenadines,VCT,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.128635,0.483248,0.926372,1.854,2.782,3.24504,5.09481,5.54959,6.46227,7.37117,9.19828,12,16,21,31,33.7,36.7,40,43.5,47.4,17.1321,20.6894,22.0043,22.3943,22.3943,
"Venezuela, RB",VEN,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0120821,0.0415872,0.055487,0.122215,0.248261,0.390959,1.38399,2.83983,3.3596,4.636,4.91045,7.49996,8.40447,12.553,15.2247,20.83,25.88,32.7,37.37,40.22,49.0501,54.9,57,64,60,72,72,72,
British Virgin Islands,VGB,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,18.8857,18.8857,18.8857,18.8857,18.8857,18.8857,,36,37,37.4,37.6,37.6,37.6,37.6,77.7014,77.7043,77.7043,77.7043,
Virgin Islands (U.S.),VIR,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.940645,2.80196,4.64719,6.94837,9.24522,11.0746,13.8151,18.3758,27.4944,27.4291,27.377,27.3443,27.3326,27.3393,27.3618,27.3965,31.22,35.6,40.5479,45.3,50.07,54.8391,59.6083,64.3775,64.3775,64.3775,
Vietnam,VNM,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.000134813,0.00398196,0.0130785,0.128927,0.254248,1.26565,1.855,3.78028,7.64241,12.7399,17.2546,20.7554,23.92,26.55,30.65,35.07,36.8,38.5,41,45,53,58.14,70.3496,68.7,
Vanuatu,VUT,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0568456,0.139506,0.274186,0.5383,2.10834,2.83057,3.51004,3.9033,4.7466,5.08233,5.85059,6.8,7.26912,7.5,8,9.2,10.598,11.3,18.8,22.3514,24,25.7198,25.7198,25.7198,
World,WLD,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049235374,0.079180968,0.125363366,0.178899795,0.35990015,0.681457389,1.32348902,2.036676196,3.136374034,4.629924191,6.525931668,8.059001208,10.65872675,12.31107859,14.18682483,15.67304768,17.34046188,20.41171988,22.87067464,25.2665719,28.70571891,31.14816431,34.20761051,36.63937817,39.73550546,41.54624115,44.55310568,49.55565137,50.76308117,,
Samoa,WSM,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0.174572,0.230359,0.285308,0.566393,1.6899,2.24483,2.79963,3.07553,3.35259,4.46917,4.74998,5.03162,6,7,11,12.9225,15.3,21.2,25.407,29.4117,33.6109,33.6109,33.6109,
Kosovo,XKX,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.8936,89.443,89.443,
"Yemen, Rep.",YEM,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.000621081,0.0150253,0.0233232,0.0566287,0.0825004,0.0908025,0.518796,0.604734,0.881223,1.0486,1.24782,5.01,6.89,9.96,12.35,14.905,17.4465,20,22.55,24.0854,24.5792,26.7184,26.7184,26.7184,
South Africa,ZAF,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0132836,0.0388691,0.113747,0.246906,0.67674,0.841883,1.63209,2.90622,4.11625,5.34856,6.34662,6.71032,7.00769,8.42512,7.48854,7.60714,8.06538,8.43,10,24,33.97,41,46.5,49,51.9191,54,56.1674,56.1674,56.1674,
Zambia,ZMB,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.00677611,0.00878362,0.00906918,0.00932966,0.0302262,0.147053,0.191072,0.23313,0.477751,0.980483,2.01355,2.85175,4.15991,4.87,5.55,6.31,10,11.5,13.4682,15.4,19,21,25.5066,27.8526,14.3,14.3,
Zimbabwe,ZWE,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.00173928,0.00768354,0.0167905,0.0330803,0.0816485,0.161676,0.401434,0.799846,1.1,1.8,2.1,2.4,2.4,3,3.5,4,6.4,8.4,12,15.5,16.3647,22.7428,23.12,27.0555,27.0555,27.0555,
